id,login,BordaCount,12MonthActivityNum,Authority,FollowersNum,ForkedHindex,WatcherHindex,usrPageRankScore
56477,"csswizardry",115,1028,66,109,22,44,182
59649,"sokra",347,931,394,417,31,56,520
59981,"andymatuschak",464,1070,715,474,31,59,458
60638,"armon",495,1059,639,625,25,42,514
60736,"mitchellsimoens",931,1067,1383,921,26,52,962
60812,"JeffreyZhao",144,1080,101,125,25,49,193
61024,"al3x",484,1074,944,551,30,54,210
61352,"rnystrom",639,952,833,475,24,37,1101
61755,"EisenbergEffect",527,1011,1033,455,32,58,433
61844,"eliben",465,1070,180,563,27,48,923
61913,"tmpvar",557,1055,980,740,28,44,297
62194,"jgilfelt",128,1079,100,130,21,44,131
62231,"raganwald",334,1059,449,398,26,45,328
62750,"djspiewak",956,950,1851,662,31,55,938
63335,"r00k",784,1063,1044,555,28,56,1201
63783,"Jinjiang",332,920,250,277,29,53,758
64531,"indragiek",742,1063,1219,695,23,31,780
64648,"jpetazzo",580,1027,950,505,23,44,654
65371,"PaulKinlan",571,915,1195,676,27,48,326
65372,"slightlyoff",424,1060,544,639,28,49,329
65477,"whymirror",588,1080,1194,613,29,53,277
65647,"rstacruz",96,775,218,175,21,23,189
65687,"livid",371,1080,472,298,28,55,533
66114,"muaz-khan",699,1079,857,564,25,44,1082
66154,"kazuho",802,920,1409,748,25,45,866
66845,"jfeinstein10",273,1078,176,165,29,56,558
66856,"chrisjenx",851,1064,363,548,28,52,2109
66913,"NatashaTheRobot",658,1063,1020,530,27,43,791
67519,"fzaninotto",743,951,1034,644,25,50,1108
67691,"AliSoftware",831,979,311,797,26,44,1951
67864,"hughsk",666,1061,912,705,24,26,776
67978,"bennadel",467,1067,203,433,25,45,1046
68090,"avelino",892,971,973,487,26,46,1778
68895,"benbjohnson",953,998,1063,907,31,52,1429
69070,"quicklisp",773,1032,799,1076,29,54,916
69709,"ramnathv",630,1016,1078,423,23,46,805
70368,"loiane",340,1031,750,173,18,45,322
70663,"tholman",276,1059,247,308,22,34,412
71560,"gdbinit",959,1070,1085,827,25,39,1446
71885,"ednapiranha",703,1058,1536,719,28,51,271
72477,"karpathy",77,1073,63,55,20,36,69
72694,"tomchristie",859,844,903,751,25,43,1606
73013,"agl",729,1046,1415,799,24,48,437
73704,"goldmansachs",977,1076,1522,801,30,60,1088
73930,"jbenet",865,817,1711,806,25,41,793
74603,"nst",918,1050,1222,694,24,39,1353
74655,"jed",498,1067,841,630,25,40,315
74661,"robdodson",406,870,746,348,24,47,562
75324,"jonathanong",365,916,633,517,29,48,290
75476,"rsc",417,998,566,486,27,44,516
76049,"JonathanSalwan",642,982,431,782,26,60,1149
76743,"PaulStoffregen",981,976,1048,1003,22,41,1494
78115,"macournoyer",532,1072,1061,662,27,52,165
78171,"nacin",925,1071,948,818,30,58,1474
78293,"sephiroth74",573,1054,72,313,24,48,1680
78598,"cwilso",997,1059,1741,800,31,59,942
78645,"marcoarment",217,1076,149,305,26,54,269
79368,"vladikoff",519,340,1037,623,28,49,932
79404,"michalbe",855,804,974,568,28,53,1739
79791,"worrydream",255,1079,334,409,30,60,125
79987,"geerlingguy",947,713,1957,627,15,26,1118
80247,"petkaantonov",795,1072,1051,763,28,50,1009
81358,"leebyron",462,915,603,456,28,43,734
81423,"mdo",16,913,17,15,20,38,32
81503,"keijiro",175,946,332,192,25,14,190
82395,"happypeter",336,1042,637,179,22,44,394
83936,"dvyukov",969,1016,536,1097,30,55,1801
83942,"davecheney",322,776,654,408,25,41,352
83969,"STRML",404,794,520,507,22,44,702
84339,"nolanlawson",501,408,675,650,21,22,1167
84473,"gitster",833,1074,1225,632,29,57,1098
85847,"rauschma",963,1055,631,741,27,44,2015
85951,"tommcfarlin",845,1067,1074,688,25,44,1244
86521,"vjeux",261,802,407,425,27,46,337
86529,"codepo8",407,1046,615,403,24,37,473
89925,"ikeay",359,1078,458,414,30,56,371
90133,"maryrosecook",488,1033,790,496,24,44,497
90631,"ttscoff",888,1078,1732,556,23,38,841
90788,"iamcal",936,1044,1472,980,26,47,859
91545,"RubyLouvre",113,1011,114,83,22,43,176
92099,"garann",869,1079,1060,944,29,54,1037
93536,"spite",722,1014,703,998,25,36,948
93579,"AllenDowney",528,1041,181,377,29,49,1348
94084,"greenrobot",211,1060,55,129,26,53,524
94086,"yigit",971,1034,1307,679,29,52,1452
94295,"nostra13",306,1077,70,184,29,57,765
95446,"yiminghe",620,953,821,425,27,48,1093
95914,"BYVoid",78,1077,27,52,25,46,90
96396,"thejameskyle",300,756,425,309,27,34,601
97076,"simonmar",511,1068,424,845,26,52,567
97448,"robfig",990,1068,964,1166,26,49,1343
97597,"tommy351",553,1066,726,399,28,50,849
97778,"afc163",923,563,1278,657,29,51,1817
97819,"hotoo",929,972,1298,658,27,49,1404
98005,"gregoryyoung",543,986,700,614,29,53,688
98172,"devunwired",565,1076,155,489,25,50,1369
98626,"xushiwei",862,956,1656,723,30,54,769
99234,"bradfitz",23,744,140,111,23,40,62
99644,"emilsjolander",436,1072,94,300,27,52,1142
100647,"romainguy",92,1078,43,94,29,60,65
101264,"thlorenz",978,1033,1559,945,20,24,997
101433,"isislovecruft",986,1064,1201,842,28,51,1420
102023,"petewarden",589,1026,1016,834,25,46,308
103598,"azer",426,1046,621,333,25,30,598
104734,"onevcat",48,978,32,42,21,36,104
105512,"phuu",974,1013,1577,1170,28,46,723
107066,"youxiachai",980,1076,939,617,24,48,1879
107870,"jeffmo",884,979,647,796,29,53,1749
108349,"dead-horse",326,913,349,258,29,51,666
108491,"leeluolee",881,1048,1360,607,28,51,1141
108663,"juliangarnier",814,1070,414,783,30,55,1691
108672,"rockbot",577,1034,545,835,28,53,704
109144,"orderedlist",399,1065,663,391,28,54,382
109509,"freddier",341,1080,271,336,32,60,561
109991,"UweTrottmann",447,1061,319,871,28,53,370
111040,"chrismccord",716,1013,937,645,22,45,1036
113313,"copy",691,979,554,1142,31,53,861
116315,"phoboslab",496,1075,462,715,23,44,589
116834,"coolwanglu",778,1080,504,814,26,46,1447
119087,"vczh",72,1077,22,48,28,56,79
119291,"ai",524,800,914,512,23,42,727
119600,"ericholscher",764,930,1616,814,26,52,445
119761,"jamesgpearce",905,1068,1175,795,28,55,1213
120461,"mame",870,1045,1690,840,29,52,550
121087,"evilcos",429,1079,126,292,26,53,1099
122176,"astaxie",88,1066,51,65,20,40,106
123156,"Grafikart",798,1014,1920,336,23,42,667
123326,"Gabriel439",810,976,515,1001,23,38,1472
123507,"fxsjy",783,1026,812,509,26,50,1512
123586,"BurntSushi",725,919,450,823,20,29,1501
123757,"wintercn",118,1075,61,89,29,51,153
123954,"turingou",602,1080,211,574,31,40,1372
125267,"f2prateek",581,858,591,850,29,52,840
125307,"flight404",759,1080,1052,1057,30,57,597
126508,"donnfelker",229,1071,241,262,25,50,265
128503,"mikermcneil",583,945,796,504,28,49,904
128588,"indutny",158,895,182,256,22,28,237
128788,"bradfrost",251,1058,160,299,24,49,426
128798,"DrBoolean",749,1059,1345,582,29,47,784
128906,"jserv",958,1030,2083,526,25,47,777
129526,"bevacqua",148,977,202,163,20,19,207
129582,"Rich-Harris",635,699,447,927,27,46,1251
129688,"AshFurrow",116,477,304,221,22,30,403
130302,"Trinea",58,1052,34,23,25,50,64
131972,"memo",330,1060,445,545,24,45,159
132827,"fogleman",361,1031,285,387,24,36,650
133037,"romannurik",54,1032,36,58,21,40,39
134464,"evancz",134,1007,108,203,23,37,143
135596,"kishikawakatsumi",731,1005,969,580,23,39,1161
136392,"island205",917,1075,943,610,28,46,1678
137979,"nolimits4web",957,1070,369,720,25,43,2260
139183,"stefanesser",787,1074,379,830,27,52,1597
139476,"iliakan",805,1011,508,755,27,48,1667
139710,"toddmotto",142,948,131,142,21,32,296
141916,"bang590",530,1076,288,424,28,53,1163
143228,"endymuhardin",772,1054,509,876,25,54,1382
143915,"simonw",575,1064,1242,647,26,50,164
144574,"rhiever",357,887,308,284,26,45,843
144589,"nathansobo",684,926,1373,852,28,56,362
147518,"shu223",286,1059,152,239,21,42,592
149515,"lihaoyi",378,997,594,452,19,37,399
149581,"chriseidhof",669,1055,1223,590,28,52,569
153359,"madeye",551,1056,875,367,29,53,726
155547,"dabeaz",700,1066,471,788,28,52,1250
157680,"marcuswestin",838,1067,1600,962,26,51,414
160007,"airen",811,1067,1174,490,32,54,1208
160059,"jvns",259,1054,246,249,26,44,423
160317,"hax",367,992,409,382,29,47,580
162622,"ErisDS",586,789,501,621,30,56,1239
166503,"prakhar1989",610,1037,623,276,26,47,1319
168873,"matsko",730,950,1073,499,31,54,1164
170773,"timbl",483,1036,661,731,31,57,345
174794,"rwaldron",146,740,323,247,23,43,201
174955,"jfrazelle",308,948,343,346,26,33,498
178015,"evilsocket",825,1060,1370,466,25,43,1124
178530,"jayli",815,1078,574,534,28,52,1797
184219,"android10",434,1067,360,238,28,49,941
186938,"rdpeng",329,1068,682,115,22,50,339
190468,"mnielsen",298,1080,511,264,27,51,211
194198,"gdi2290",627,665,895,577,25,41,1183
200679,"ahmetalpbalkan",966,556,1337,648,27,46,1916
211509,"neonichu",939,868,1499,774,27,30,1233
212879,"johnpapa",53,941,91,56,18,34,83
212904,"crazybob",874,1078,1709,996,31,57,342
213173,"mikepenz",432,1047,618,275,24,46,672
213283,"lucasr",364,1080,83,302,27,53,887
217422,"naoya",793,1076,1259,540,27,47,1022
223106,"mgechev",226,818,442,217,21,30,375
231317,"srowen",932,877,889,772,31,57,1789
232446,"jesstess",738,1079,678,592,26,52,1375
235257,"soumith",266,868,466,324,23,40,334
235908,"robrix",712,974,1082,761,25,40,804
239479,"kesenhoo",309,1077,86,180,29,55,768
239749,"joeeames",840,1040,365,632,25,47,2017
245472,"gabrielecirulli",321,1062,217,255,28,54,635
248125,"huichen",707,1075,680,538,26,48,1308
249921,"nixzhu",866,1051,252,476,28,47,2340
250289,"peachananr",706,1079,393,539,11,28,1622
252654,"kevinzhow",169,537,273,174,27,45,624
258293,"Ovilia",223,1064,328,121,27,49,306
263424,"soulmachine",535,1039,809,294,27,50,826
271646,"hzlzh",582,1063,310,353,26,49,1419
273201,"llSourcell",965,996,430,903,31,38,2124
274322,"vhf",316,892,169,211,28,53,868
279488,"coding-horror",504,1070,276,411,31,56,1117
279717,"alsotang",368,1036,412,204,28,48,713
286590,"AdamBien",606,1065,905,556,24,39,724
302608,"KrauseFx",112,133,364,327,31,44,543
302689,"benjchristensen",290,1032,371,458,30,55,162
304422,"mjackson",476,964,778,468,24,35,568
308073,"kentcdodds",388,479,584,435,24,32,990
309807,"bcaffo",370,1074,229,248,30,57,825
311074,"miloyip",311,972,401,282,27,50,474
318596,"joearms",323,1074,419,419,27,50,268
340433,"chiuki",489,955,255,532,23,45,1076
345746,"mmin18",646,1077,205,519,26,52,1571
350296,"petehunt",102,1070,50,113,19,31,133
355927,"ibireme",89,1078,37,51,25,44,118
362263,"frogermcs",791,1067,214,643,26,46,1971
362468,"jakiestfu",817,1054,1377,686,20,40,894
365213,"connors",640,1078,1049,594,26,52,626
372818,"alexjlockwood",883,1004,154,493,24,47,2521
376498,"Tj",9,866,2,3,4,3,4
378056,"oschina",650,1080,335,465,26,54,1495
391207,"Yangqing",500,1068,222,510,29,53,1056
392665,"jskeet",485,316,1265,364,30,54,846
395565,"lmccart",843,984,1350,836,28,49,886
406396,"casatwy",788,1068,804,384,28,49,1627
409151,"geohot",274,1066,470,182,30,48,276
417948,"gaearon",2,338,20,18,17,21,17
432056,"castorflex",882,1080,215,705,28,53,2160
448274,"SamyPesse",344,822,474,344,27,46,633
448325,"skmetz",994,1080,1596,665,29,57,1193
459868,"ashleygwilliams",333,719,321,407,26,49,775
478192,"icanzilb",767,970,274,667,23,43,1917
486286,"danluu",991,813,1002,780,26,48,1947
516896,"rovo89",220,1078,143,148,24,49,446
521120,"mrmrs",362,964,659,355,24,35,381
572221,"mjpt777",885,1058,614,1056,31,60,1436
580774,"jtleek",171,1064,162,103,20,45,293
610944,"ColinEberhardt",472,722,248,605,24,41,1182
616741,"ruanyf",33,1059,8,12,24,37,26
629105,"kellabyte",626,1057,563,927,30,51,755
632987,"vbuterin",633,1057,224,593,28,53,1440
636723,"crnacura",178,1078,232,105,31,57,206
645428,"krakjoe",837,1033,1104,941,28,45,968
647008,"sebmck",688,1080,1010,729,32,54,709
648713,"gavinkwoe",961,1074,931,550,29,55,1856
665521,"rbgirshick",723,1078,1013,546,25,51,1024
669613,"notwaldorf",270,892,292,330,27,39,477
672859,"haoel",292,1074,315,154,31,57,481
681271,"bboyfeiyu",477,1072,293,331,23,44,1078
681519,"madskristensen",549,975,629,558,20,34,875
702695,"STALTZ",342,848,490,338,27,39,602
718764,"travisneilson",350,1072,133,337,30,55,736
762878,"zhangxinxu",515,1078,153,413,23,48,1282
762992,"zygmuntz",813,1060,402,819,24,42,1687
766946,"offensive-security",246,1072,296,181,22,45,384
769276,"xinyu198736",709,1064,361,549,28,48,1630
779141,"caitp",863,1027,1308,718,30,56,1049
795014,"jessesquires",559,820,747,408,25,42,1112
805161,"fchollet",647,1051,415,596,30,53,1306
825215,"campoy",663,1019,421,783,29,49,1191
830834,"jhusain",733,1054,1000,653,28,53,998
877180,"yoshuawuyts",708,490,1075,727,28,33,1326
880700,"samsoffes",377,1080,434,626,26,47,283
887012,"fouber",135,1073,151,88,26,42,141
905671,"idiot",441,1078,337,528,27,51,677
915254,"cssmagic",401,972,259,317,28,52,957
918971,"oldratlee",539,1047,791,372,27,50,767
920641,"yangfuhai",781,1080,587,434,28,54,1743
930127,"sonyxperiadev",594,1061,1120,418,14,39,625
946026,"JedWatson",437,997,560,424,24,36,648
949634,"HugoGiraudel",380,782,642,416,24,40,615
968786,"xhzengAIB",455,1058,366,225,24,45,1020
989084,"cnlohr",676,1001,1092,1041,27,39,360
1019351,"stormzhang",86,1077,62,44,22,48,81
1048448,"gabrielemariotti",240,1078,104,268,24,51,448
1062140,"DanWahlin",544,1056,253,446,26,43,1246
1066977,"gvanrossum",182,670,212,234,31,56,513
1076426,"dhg",452,1080,417,490,32,60,642
1127410,"flavienlaurent",427,1079,157,323,21,45,1041
1136167,"CamDavidsonPilon",619,1046,306,428,26,49,1506
1147949,"wasabeef",263,1057,262,141,25,46,517
1163370,"IonicaBizau",293,46,652,457,25,27,909
1193863,"fatih",739,985,883,524,26,43,1342
1217757,"diracdeltas",303,747,524,371,30,52,432
1222274,"TheCherno",799,1067,960,729,27,54,1165
1230781,"qyuhen",383,1079,137,339,29,56,890
1255871,"i5ting",724,781,1325,506,28,37,1062
1264556,"wagerfield",876,1045,477,767,28,54,1844
1267509,"fqrouter",696,1080,634,821,27,51,1019
1283103,"trustedsec",701,1074,284,530,26,47,1699
1286367,"wyouflf",822,1073,107,349,28,56,2470
1294188,"0xAX",517,951,605,402,26,50,967
1295135,"miguelgrinberg",234,1022,375,166,19,33,338
1295956,"yanhaijing",493,1031,761,321,25,45,711
1333907,"grp",750,1010,1367,593,29,52,797
1348552,"ideawu",972,1047,399,587,22,44,2456
1376902,"DanMcInerney",702,1076,656,648,23,43,1214
1400269,"GrahamCampbell",99,241,491,197,26,43,407
1409196,"zhangkaitao",607,1077,578,412,24,51,1172
1416149,"jendewalt",356,1059,314,270,30,58,657
1424267,"JakeLin",444,929,764,257,25,45,680
1445626,"mttkay",717,1061,600,547,27,53,1413
1446708,"codefollower",453,1075,270,363,23,49,951
1494563,"jcjohnson",747,1070,1180,478,28,51,1017
1509801,"SaraSoueidan",244,1075,329,169,25,50,346
1543883,"gaylemcd",800,1080,854,636,30,58,1344
1554589,"saulmm",523,1074,586,314,22,42,979
1554763,"antoniolg",470,1074,84,303,24,46,1290
1577367,"Unknwon",162,1008,179,119,23,42,275
1579646,"acdlite",541,997,464,535,24,36,999
1598136,"jxnblk",391,924,669,431,21,18,489
1601512,"MengTo",555,1078,260,433,28,60,1266
1604453,"code4craft",628,1063,840,329,25,51,1080
1622941,"numbbbbb",396,1077,408,200,27,52,807
1631799,"fordream",951,1080,1292,659,30,57,1349
1639886,"muan",85,1021,117,57,22,43,73
1640412,"cusspvz",108,979,106,81,31,52,183
1658486,"xufei",190,1067,251,114,28,48,267
1714317,"chenglou",277,738,118,439,30,50,707
1736294,"sunnyxx",442,1074,191,335,30,52,1016
1776300,"ManuelPeinado",247,1080,57,215,23,48,577
1799429,"kentonv",654,837,677,983,29,54,878
1826435,"Brunocasanova",529,1079,398,252,31,56,1211
1836613,"yisibl",949,1028,1241,560,30,52,1551
1839443,"JohnLui",587,1069,237,357,22,45,1509
1882800,"pedrovgs",219,1013,81,273,24,50,443
1930406,"codegangsta",372,1080,418,397,32,59,483
1935638,"ahejlsberg",253,968,278,334,32,60,350
1991059,"puffnfresh",950,956,1341,825,25,41,1278
2016667,"jlord",21,947,46,19,19,38,28
2020826,"nswbmw",379,1035,540,210,25,45,660
2073159,"baoyongzhang",896,1069,613,373,30,54,2174
2162744,"jordwalke",758,808,1203,788,29,50,993
2164751,"liaohuqiu",123,1047,129,72,22,36,177
2235128,"singwhatiwanna",207,1078,142,112,26,52,430
2264029,"robpike",227,1058,174,310,29,49,284
2319410,"hehonghui",275,1055,185,144,31,46,611
2325593,"StephenGrider",280,1049,124,354,27,45,490
2352882,"rakyll",127,873,168,158,25,42,236
2371939,"slidenerd",265,1036,190,189,26,52,560
2395169,"karan",345,1044,197,255,23,37,790
2428907,"JsAaron",834,1068,1228,420,27,46,1327
2468643,"daimajia",41,1062,18,13,19,40,36
2504968,"paulcbetts",482,851,1077,514,24,37,355
2518797,"rengwuxian",301,1078,93,145,30,57,749
2520945,"ryanflorence",209,1028,236,265,22,41,253
2574738,"vinta",819,1023,885,413,28,49,1675
2576709,"jamztang",904,1070,725,586,27,50,1874
2591364,"barretlee",832,863,945,436,27,46,1793
2650924,"kenwheeler",339,989,387,359,25,43,527
2707452,"rasbt",120,883,73,160,22,43,294
2712409,"defunctzombie",993,1030,1450,855,22,37,1225
2801609,"una",564,962,900,462,26,45,766
2852307,"laracasts",149,1046,116,133,20,31,244
2961254,"lanxuezaipiao",705,1076,710,407,27,53,1398
3012469,"robotlolita",914,996,1416,751,28,50,1132
3078756,"qiwsir",921,1050,1007,335,27,50,1922
3091170,"kymjs",685,1065,622,326,25,45,1515
3102864,"julycoding",222,1080,87,146,30,60,491
3148103,"alex-cory",387,1055,336,209,30,54,858
3155225,"vczero",893,1037,1130,498,26,42,1558
3163380,"smealum",622,1078,712,761,25,41,752
3175224,"yexiaochai",667,1077,588,473,29,52,1291
3209606,"tylermcginnis",734,1051,986,628,25,50,1048
3275614,"andrewrk",982,959,1434,894,29,54,1223
3289068,"drakeet",195,949,121,128,22,32,537
3291062,"justmarkham",721,1063,467,501,19,43,1629
3322165,"tqchen",228,867,183,240,30,53,535
3368709,"inconvergent",656,1024,823,669,30,42,879
3404625,"KittenYang",324,1033,305,224,22,36,637
3457813,"supermarin",592,1055,740,531,25,50,869
3470369,"kittens",260,984,297,297,31,55,379
3499565,"LiteSuits",381,1068,295,298,27,51,781
3535489,"kara",645,760,532,674,31,53,1394
3610308,"jasperproject",926,1080,499,1084,32,60,1645
3646576,"yangyangwithgnu",617,1075,111,337,25,52,1756
3678417,"Vamei",889,1077,388,598,30,57,2118
3688872,"MichalPaszkiewicz",218,1053,226,124,31,53,392
3702409,"MartinRGB",900,1069,977,541,26,48,1660
3762902,"time4popcorn",692,1080,512,707,32,60,1232
3828331,"ChenYilong",119,945,113,84,26,43,251
3930527,"geeeeeeeeek",727,985,714,383,28,53,1583
3957923,"rodrigobranas",687,1076,289,682,30,55,1478
4012678,"CoderMJLee",103,1074,31,62,29,60,160
4490324,"codingforentrepreneurs",445,1064,307,379,26,43,881
4521571,"android-cjj",621,1059,330,368,24,39,1547
4651895,"mission-peace",765,1077,348,735,31,58,1637
4723171,"GoesToEleven",578,1061,266,656,29,51,1136
4755025,"ericelliott",241,985,313,198,25,30,434
4890403,"breakwa11",402,1056,139,259,27,51,1054
4926863,"AlecStrong",849,869,1368,1418,32,58,410
5114269,"dli",821,1079,674,1079,28,60,1160
5142608,"zilongshanren",946,608,1688,522,25,51,1561
5301012,"csteacherd22",954,1069,1252,1377,31,59,693
5341105,"bingoogolapple",940,811,1040,493,25,41,2021
5697148,"buckyroberts",132,1035,204,74,28,43,129
5790101,"joyeecheung",861,1035,1303,488,30,53,1274
5805052,"phodal",22,779,102,60,20,20,130
5937359,"QuincyLarson",847,483,2045,436,31,56,1100
5943292,"espressif",944,1068,583,997,27,42,1737
5965667,"andrewsyc",916,1047,727,464,32,55,2052
6128578,"nodemcu",664,1080,546,595,27,54,1197
6295826,"ternsip",754,1064,506,372,31,55,1825
6548689,"rauchg",70,913,136,107,22,47,74
6559656,"ikew0ng",486,1080,134,450,28,56,1131
6576141,"gsdios",416,1077,225,253,25,52,1002
6790269,"dsxNiubility",745,1069,719,406,26,47,1549
6796546,"hongyangAndroid",129,1064,53,78,17,29,264
7057581,"asLody",867,1048,105,491,31,54,2468
7453600,"hushnymous",920,1080,694,548,31,60,1974
7711393,"zangqilong198812",556,1028,728,345,23,36,970
7885550,"mxstbr",872,351,1505,701,28,50,1573
7979843,"KaimingHe",744,1078,457,916,31,60,1273
8315964,"programthink",150,1079,48,102,28,60,274
8699185,"hackedteam",125,1080,109,97,28,37,145
9032904,"CharlinFeng",718,1062,1096,386,19,34,1105
9211479,"shoshindes",683,1080,353,281,31,57,1786
9314825,"guo-yu",481,1075,469,328,24,49,912
9474689,"CoderJackyHuang",913,1038,452,471,28,35,2347
10302936,"lattner",174,1079,74,223,32,60,228
10428329,"popsiclesarecool",624,1080,370,293,31,60,1544
10485118,"AutumnsWind",546,1061,277,277,29,51,1385
10590827,"odrobnik",422,1051,275,647,30,58,583
10851577,"Stitchpunk",393,1080,530,489,32,56,368
10959236,"0x00A",474,1017,802,608,24,49,331
12046506,"tencent-wechat",668,1075,420,540,32,56,1388
12409057,"dybvig",933,1079,461,1084,32,60,1705
12436518,"AutumnsWindsGoodBye",281,1078,208,194,30,57,522
13330706,"angusshire",93,1078,49,45,32,54,115
31283401,"jessfraz",172,930,272,155,31,47,255
